content_cleaned,content_segmented,sentiment,sentiment_label,score,bank_name
"bị lỗi hệ thống hoài, không nhận được tiền từ ngân hàng khác chuyển tiền, không cập nhật tiền trong tài khoản nên không thể rút tiền, rất bất tiện khi sử dụng","bị lỗi hệ_thống hoài , không nhận được tiền từ ngân_hàng khác chuyển tiền , không cập_nhật tiền trong tài_khoản nên không_thể rút_tiền , rất bất_tiện khi sử_dụng",negative,0,1,Agribank
"sơ hở là lỗi chuyển cho người ta trừ tài khoản mà người ta không nhận được cũng không thấy hoàng về lun , lúc đang gấp người khác. chuyển cũng. không nhận được lun , trừ tiền phí hoài mà được cái lỗi trong lúc gấp hơi nhiều","sơ_hở là lỗi chuyển cho người ta trừ tài_khoản mà người ta không nhận được cũng không thấy hoàng về lun , lúc đang gấp người khác . chuyển cũng . không nhận được lun , trừ tiền phí hoài mà được cái lỗi trong lúc gấp hơi nhiều",negative,0,1,Agribank
"cập nhật mới liên tục mà mỗi lần giao dịch toàn báo lỗi. không mang tiền mặt, giao dịch với người khác muốn đội quần","cập_nhật mới liên_tục mà mỗi lần giao_dịch toàn báo lỗi . không mang tiền_mặt , giao_dịch với người khác muốn đội quần",negative,0,1,Agribank
"cứ vài tháng lại bắt đổi mật khẩu, quên mật khẩu không cho lấy lại mật khẩu trên ứng dụng luôn mà bắt phải ra ngân hàng. thua xa các nh khác, tất cả làm trên ứng dụng hết","cứ vài tháng lại bắt_đổi mật_khẩu , quên mật_khẩu không cho lấy lại mật_khẩu trên ứng_dụng luôn mà bắt phải ra ngân_hàng . thua xa các nh khác , tất_cả làm trên ứng_dụng hết",negative,0,1,Agribank
nếu có đánh giá cho 0 như thế nào . tôi chọn 0 như thế nào . it ngân hàng như cái qq 1 tháng không biết bao nhiêu lần lỗi. không có tiện lợi mà toàn là bất tiện . ứng dụng rác,nếu có đánh_giá cho 0 như_thế_nào . tôi chọn 0 như_thế_nào . it ngân_hàng như cái qq 1 tháng không biết_bao_nhiêu lần lỗi . không có tiện_lợi mà toàn là bất_tiện . ứng_dụng rác,negative,0,1,Agribank
"có 99k trong đó mà rút mãi không đc, chuyển 50k thì báo số dư không đủ. đúng cắn sâu thật","có 99 k trong đó mà rút mãi không đc , chuyển 50 k thì báo số_dư không đủ . đúng cắn sâu thật",negative,0,1,Agribank
"xin đóng tài khoản, không sử dụng nữa, vì quá phức tạp, muốn chuyển tiền sang tài khoản khác ngoài cảm ơn làm cả buổi không chuyển được.","xin đóng tài_khoản , không sử_dụng nữa , vì quá phức_tạp , muốn chuyển tiền sang tài_khoản khác ngoài cảm_ơn làm cả buổi không chuyển được .",negative,0,1,Agribank
"chuyển tiền qua ngân hàng khác, ngân hàng khác chưa nhận, nhưng bên agribank trừ tiền, gọi cho tổng đài liên hệ mà không ai nhâcs máy","chuyển tiền qua ngân_hàng khác , ngân_hàng khác chưa nhận , nhưng bên agribank trừ tiền , gọi cho tổng_đài liên_hệ mà không ai nhâcs máy",negative,0,1,Agribank
"éo hiểu, không làm 1 cái gì mà nuốt tận 11k 1tháng. không báo trước, không nhắc, không chỉ rõ cách hủy. không khác lừa đảo là mấy","éo hiểu , không làm 1 cái gì mà nuốt_tận 11 k 1 tháng . không báo trước , không nhắc , không_chỉ rõ cách hủy . không khác lừa_đảo là mấy",negative,0,1,Agribank
"thứ 7 cn không làm việc, giao diện khó nhìn, chuyển nhận tiền chậm, t nể sếp t mới cài chứ ngân hàng này 0 như thế nào mới đúng chứ 1 như thế nào còn nhẹ quá","thứ 7 cn không làm_việc , giao_diện khó nhìn , chuyển nhận tiền chậm , t_nể sếp t mới cài chứ ngân_hàng này 0 như_thế_nào mới đúng chứ 1 như_thế_nào còn nhẹ quá",negative,0,1,Agribank
"rất tệ. lỗi, bảo trì liên tục nhưng vẫn đâu vào đấy, đi mua cả đống đồ xong tới lúc thanh toán lại không chuyển khoản được. đội quần","rất tệ . lỗi , bảo_trì liên_tục nhưng vẫn đâu_vào_đấy , đi mua cả đống đồ xong tới lúc thanh_toán lại không chuyển_khoản được . đội quần",negative,0,1,Agribank
ngân hàng chùm bị lỗi. sáng nay đi rút 3 cây atm không cây nào cho rút. số dư tài khoản thì có. rút 500.0 cũng không được. chuyển tiền cũng không được. ăn gì mà lỗi nhiều vậy,ngân_hàng chùm bị lỗi . sáng nay đi rút 3 cây atm không cây nào cho rút . số_dư tài_khoản thì có . rút 500.0 cũng không được . chuyển tiền cũng không được . ăn gì mà lỗi nhiều vậy,negative,0,1,Agribank
"agribank bao giờ mới nên sửa về việc thu phí, phí thì đủ loại trong kgi đó dùng bằng ap phí cg trừ đã trừ phí đăng ký dịch vụ,lại còn phí quản lý tài khoản, rồi phí biến động số dư chả hiểu nổi luôn chỉ mỗi ngân hàng này là như vậy","agribank bao_giờ mới nên sửa về việc thu phí , phí thì đủ loại trong kgi đó dùng bằng ap phí cg_trừ đã trừ_phí đăng_ký dịch_vụ , lại còn phí quản_lý tài_khoản , rồi phí biến_động số_dư chả hiểu nổi luôn chỉ mỗi ngân_hàng này là như_vậy",negative,0,1,Agribank
"chưa thấy ứng dụng nào phèn như ứng dụng này. không có chức năng lưu người chuyển khoản, nhật kí thì chỉ hiển thị có 5 người, khi chuyển phải hỏi stk người ta. như thế nào bây giờ còn tồn tại cái ứng dụng như này? 1 như thế nào nhé","chưa thấy ứng_dụng nào phèn như ứng_dụng này . không có chức_năng lưu_người chuyển_khoản , nhật_kí thì chỉ hiển_thị có 5 người , khi chuyển phải hỏi stk người ta . như_thế_nào bây_giờ còn tồn_tại cái ứng_dụng như này ? 1 như_thế_nào nhé",negative,0,1,Agribank
ứng dụng ngân hàng tồi tệ nhất việt nam.vừa không cho chụp ảnh màn hình vừa không thể chia sẻ mã qr.chỉ có trừ phí là nhanh.,ứng_dụng ngân_hàng tồi_tệ nhất việt_nam . vừa không cho chụp ảnh màn_hình vừa không_thể chia_sẻ mã_qr . chỉ có trừ_phí là nhanh .,negative,0,1,Agribank
"tại như thế nào cảm ơn vietcombank chuyển qua cho tài khoản agribank của tôi 800,0vnd ngày29 12 mà tới bây giờ chưa qua là như thế nào hả","tại như_thế_nào cảm_ơn vietcombank chuyển qua cho tài_khoản agribank của tôi 800,0 vnd ngày29 12 mà tới bây_giờ chưa qua là như_thế_nào hả",negative,0,1,Agribank
"ứng dụng chuyển tiền chậm,và trừ tiền liền tục cho các loại phí vô lý .các nghân hàng khác không bị trừ và giao dịch cũng nhanh hơn.","ứng_dụng chuyển tiền chậm , và trừ tiền liền_tục cho các loại phí vô_lý . các nghân hàng khác không bị trừ và giao_dịch cũng nhanh hơn .",negative,0,1,Agribank
"cứ giao dịch là lỗi, không đem tiền mặt rồi chỉ kiếm cái quần mà đội thôi, mà nạp tiền vào tài khoản thì không lỗi chứ rút tiền hay thanh toàn, chuyển khoản là lỗi rất là bực mình","cứ giao_dịch là lỗi , không đem tiền_mặt rồi chỉ kiếm cái quần mà đội thôi , mà nạp tiền vào tài_khoản thì không lỗi chứ rút_tiền hay thanh_toàn , chuyển_khoản là lỗi rất là bực_mình",negative,0,1,Agribank
"ngân hàng chuyển tiền là đội quần với người ta.nay đi mua đồ xong lại phải gọi tìm người lên trả tiền , nhà chạy lên 20km.bực hết cả người.đổi ngân hàng là vừa","ngân_hàng chuyển tiền là đội quần với người ta.nay đi mua đồ xong lại phải gọi tìm người lên trả tiền , nhà chạy lên 20 km . bực_hết cả người . đổi ngân_hàng là vừa",negative,0,1,Agribank
"mang danh là ngân hàng phát triển nông thôn ,mà hàng tháng tìm đủ cách trừ tiền. những ngân hàng khác thì trừ ít hơn nhiều.kiểu này tôi bỏ không dùng ngân hàng này nữa.","mang danh là ngân_hàng phát_triển nông_thôn , mà hàng tháng tìm đủ cách trừ tiền . những ngân_hàng khác thì trừ ít hơn nhiều . kiểu này tôi bỏ không dùng ngân_hàng này nữa .",negative,0,1,Agribank
không thông báo biến động số dư mặc dù tiền phí vẫn trừ. mỗi lần có người chuyển tiền lại phải mở ứng dụng mới xem được,không thông_báo biến_động số_dư mặc_dù tiền phí vẫn trừ . mỗi lần có người chuyển tiền lại phải mở ứng_dụng mới xem được,negative,0,1,Agribank
"quá rác rưởi, tôi chuyển đúng số tiền đóng học phí mà nó nuốt 50k của tôi, bắt buộc phải có số dư trong tài khoản, chưa thực hiện được mấy giao dịch mà mất cụ nó 50k rồi, chó chứ không phải người","quá rác_rưởi , tôi chuyển đúng số tiền đóng học_phí mà nó nuốt 50 k của tôi , bắt_buộc phải có số_dư trong tài_khoản , chưa thực_hiện được mấy giao_dịch mà mất cụ nó 50 k rồi , chó chứ không phải người",negative,0,1,Agribank
"ứng dụng ngân hàng và ngân hàng tệ nhất từng dùng, nếu không phải bị ép thì có thể là không dùng agribank suốt kiếp này, tạm biệt agribank, mình đổi cty rồi, chúc agribank ăn 50k của mình mau giàu","ứng_dụng ngân_hàng và ngân_hàng tệ nhất từng dùng , nếu không phải bị ép thì có_thể là không dùng agribank suốt kiếp này , tạm biệt_agribank , mình đổi cty rồi , chúc agribank ăn 50 k của mình mau giàu",negative,0,1,Agribank
"không hiểu ứng dụng ngân hàng kiểu gì mà sinh trắc học toàn lỗi, làm đi làm lại cả buổi vẫn không xác thực được","không hiểu ứng_dụng ngân_hàng kiểu gì mà sinh trắc_học toàn lỗi , làm_đi_làm lại cả buổi vẫn không xác_thực được",negative,0,1,Agribank
"chuyển tiền thì lỗi, tiền trừ cảm ơn mà người nhận không nhận dc. chuyển khoản xong thì không check được chỉ tiết tài khoản nhận. liên hệ cskh thì 2 bên cskh đùn đẩy","chuyển tiền thì lỗi , tiền_trừ cảm_ơn mà người nhận không nhận dc . chuyển khoản xong thì không check được chỉ tiết tài_khoản nhận . liên_hệ cskh thì 2 bên cskh đùn_đẩy",negative,0,1,Agribank
"nếu không chuyển được thì hủy giao dịch hoàn tiền giùm đi chứ mắc gì thông báo đợi, thanh toán đã chậm mà còn mất 2 lần tiền nữa. đớp phí thì lắm mà làm ứng dụng kiểu ì ạch kiểu này thì xứng đáng 1 sao.","nếu không chuyển được thì hủy giao_dịch hoàn tiền giùm đi chứ mắc gì thông_báo đợi , thanh_toán đã chậm mà_còn mất 2 lần tiền nữa . đớp_phí thì lắm mà làm ứng_dụng kiểu ì_ạch kiểu này thì xứng_đáng 1 sao .",negative,0,1,Agribank
quá kém gửi chuyển khoản đôi lúc không 1 thống báo dù đã đăng kí. lúc chuyển hay nhận tiền bị chậm thậm chí là không chuyển được,quá kém gửi chuyển_khoản đôi_lúc không 1 thống_báo dù đã đăng_kí . lúc chuyển hay nhận tiền bị chậm thậm_chí là không chuyển được,negative,0,1,Agribank
"giấy tờ tùy thân còn hạn mà cứ nói hết hạn nên không cho chuyển tiền, điện tổng đài thì không bắt máy làm ăn kiểu gì chán thật sự","giấy_tờ tùy_thân còn hạn mà cứ nói hết hạn nên không cho chuyển tiền , điện tổng_đài thì không bắt máy làm_ăn kiểu gì chán thật_sự",negative,0,1,Agribank
lần đầu sài mà chuyển tiền đúng người hưởng thụ rồi mà không qua tiền bị trừ tiền hỏi nhân viên thì báo lỗi ns sẽ bảo giải quyết trong ngày đợi mãi không thấy tiền về,lần đầu_sài mà chuyển tiền đúng người hưởng_thụ rồi mà không qua tiền bị trừ tiền hỏi nhân_viên thì báo lỗi_ns sẽ bảo giải_quyết trong ngày đợi mãi không thấy tiền về,negative,0,1,Agribank
"đầu tháng thu phí một lần, cuối tháng thu phí thêm lần nữa. quý ngân hàng nông nghiệp đây quết tâm vơ vét hết tiền của nông dân luôn hả ?","đầu tháng thu phí một lần , cuối tháng thu phí thêm lần nữa . quý ngân_hàng nông_nghiệp đây quết_tâm_vơ vét hết tiền_của nông_dân luôn hả ?",negative,0,1,Agribank
công cty bắt làm ngân hàng nó chuyển tiền vào rồi mà muốn rút ra mà bắt làm sinh trắc học bằng vnid do vnid bị mất số đt rồi giờ không biết làm cachs nào để rút được tiền,công_cty bắt làm ngân_hàng nó chuyển tiền vào rồi mà muốn rút ra mà bắt làm sinh trắc_học bằng vnid do vnid bị mất số đt rồi giờ không biết làm cachs nào để rút được tiền,negative,0,1,Agribank
tiếp tục cho 1 . rút tiền ở atm mà cứ bảo số dư tài khoản không đủ. khi chuyển tiền sang thẻ nhân hàng khác rồi rút tại atm của agri thì rút được bình thường. lỡ đi mua đồ mà quét thẻ chắc đội quần với thiên hạ quá. khẳng định là tiền trong cảm ơn nhiều hơn số tiền cần rút. 1.1.2026 thấy không ổn rồi.,tiếp_tục cho 1 . rút_tiền ở atm mà cứ bảo số_dư tài_khoản không đủ . khi chuyển tiền sang thẻ_nhân hàng khác rồi rút tại atm của agri thì rút được bình_thường . lỡ đi mua đồ mà quét thẻ chắc đội quần với thiên_hạ quá . khẳng_định là tiền trong cảm_ơn nhiều hơn số tiền cần rút . 1.1.2026 thấy không ổn rồi .,negative,0,1,Agribank
"thanh toán bị lỗi rồi không hoàn tiền luôn, điện thì nói ngày này ngày kia cuối cùng vẫn không hoàn ngân hàng đã thiệt khác nào lừa đảo đâu","thanh_toán bị lỗi rồi không hoàn tiền luôn , điện thì nói ngày này ngày_kia cuối_cùng vẫn không hoàn_ngân_hàng đã thiệt khác nào lừa_đảo đâu",negative,0,1,Agribank
"ứng dụng quá tệ, rất chậm so với các ngân hàng khác, thường xuyên bị treo, thường xuyên lỗi, đề nghị xem ứng dụng ngân hàng khác học hỏi, cảm ơn sau một thời gian tưởng ứng dụng tốt hơn, nhưng tôi thấy tê hại hơn, 1 như thế nào quá cao, đáng lẽ không nên tồn tại app, sau nhiều năm ứng dụng vẫn tệ, ngân hàng thì hách dịch, xem những ngân hàng khác, tôi không bao giờ để tiền ngân hàng aghibank, bắt buộc để nhận lương, chứ không hủy lâu rồi.","ứng_dụng quá tệ , rất chậm so với các ngân_hàng khác , thường_xuyên bị treo , thường_xuyên lỗi , đề_nghị xem ứng_dụng ngân_hàng khác học_hỏi , cảm_ơn sau một thời_gian tưởng ứng_dụng tốt hơn , nhưng tôi thấy tê_hại hơn , 1 như_thế_nào quá cao , đáng_lẽ không nên tồn_tại app , sau nhiều năm ứng_dụng vẫn tệ , ngân_hàng thì hách_dịch , xem những ngân_hàng khác , tôi không bao_giờ để tiền ngân_hàng aghibank , bắt_buộc để nhận lương , chứ không hủy lâu rồi .",negative,0,1,Agribank
